"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6179","Выполнить запрос POST для всех записей /todos @POST","chromium","Thu Dec 19 19:40:02 GMT 2024","passed","Thu Dec 19 19:40:08 GMT 2024","API challenge","apiPW.spec.js","",""
"","306","Выполнить запрос DELETE /heartbeat @DELETE","chromium","Thu Dec 19 19:39:51 GMT 2024","passed","Thu Dec 19 19:39:51 GMT 2024","API challenge","apiPW.spec.js","",""
"","288","Выполнить запрос GET /secret/note без X-AUTH-TOKEN @GET","chromium","Thu Dec 19 19:39:53 GMT 2024","passed","Thu Dec 19 19:39:54 GMT 2024","API challenge","apiPW.spec.js","",""
"","305","Создание задачи POST в xml формате /todos @POST","chromium","Thu Dec 19 19:39:47 GMT 2024","passed","Thu Dec 19 19:39:47 GMT 2024","API challenge","apiPW.spec.js","",""
"","306","Получить список заданий GET /challenges (200) @GET","chromium","Thu Dec 19 19:39:38 GMT 2024","passed","Thu Dec 19 19:39:38 GMT 2024","API challenge","apiPW.spec.js","",""
"","82","Выполнить запрос POST чтобы создать задачу, используя Content-Type 'application/xml', но принимая 'application/json' /todos @POST","chromium","Thu Dec 19 19:39:50 GMT 2024","passed","Thu Dec 19 19:39:50 GMT 2024","API challenge","apiPW.spec.js","",""
"","304","Создание задачи POST в некорректном формате /todos @POST","chromium","Thu Dec 19 19:39:47 GMT 2024","passed","Thu Dec 19 19:39:48 GMT 2024","API challenge","apiPW.spec.js","",""
"","6488","Проверка пагинации","chromium","Thu Dec 19 19:38:38 GMT 2024","failed","Thu Dec 19 19:38:45 GMT 2024","Проверка сервиса Academybugs","academybugs.spec.js","",""
"","291","Создание задачи POST в json формате /todos @POST","chromium","Thu Dec 19 19:39:47 GMT 2024","passed","Thu Dec 19 19:39:47 GMT 2024","API challenge","apiPW.spec.js","",""
"","289","Выполнить запрос GET /challenger/guid @GET","chromium","Thu Dec 19 19:39:48 GMT 2024","passed","Thu Dec 19 19:39:48 GMT 2024","API challenge","apiPW.spec.js","",""
"","313","Выполнить запрос TRACE /heartbeat @TRACE","chromium","Thu Dec 19 19:39:51 GMT 2024","passed","Thu Dec 19 19:39:51 GMT 2024","API challenge","apiPW.spec.js","",""
"","303","Создание задачи через PUT /todos @PUT","chromium","Thu Dec 19 19:39:42 GMT 2024","passed","Thu Dec 19 19:39:43 GMT 2024","API challenge","apiPW.spec.js","",""
"","290","Выполнить запрос GET в любом формате /todo @GET","chromium","Thu Dec 19 19:39:46 GMT 2024","passed","Thu Dec 19 19:39:46 GMT 2024","API challenge","apiPW.spec.js","",""
"","306","Выполнить запрос GET /todo @GET","chromium","Thu Dec 19 19:39:39 GMT 2024","passed","Thu Dec 19 19:39:39 GMT 2024","API challenge","apiPW.spec.js","",""
"","591","Выполнить запрос POST /secret/note, если X-AUTH-TOKEN некорректный @POST","chromium","Thu Dec 19 19:39:55 GMT 2024","passed","Thu Dec 19 19:39:56 GMT 2024","API challenge","apiPW.spec.js","",""
"","292","Выполнить запрос GET /heartbeat @GET","chromium","Thu Dec 19 19:39:51 GMT 2024","passed","Thu Dec 19 19:39:52 GMT 2024","API challenge","apiPW.spec.js","",""
"","292","Частичное обновление существующей задачи (только название) PUT /todos @PUT","chromium","Thu Dec 19 19:39:44 GMT 2024","passed","Thu Dec 19 19:39:44 GMT 2024","API challenge","apiPW.spec.js","",""
"","292","Выполнить запрос POST /secret/token верный admin/password @POST","chromium","Thu Dec 19 19:39:53 GMT 2024","passed","Thu Dec 19 19:39:53 GMT 2024","API challenge","apiPW.spec.js","",""
"","296","Выполнить запрос GET /todos @GET","chromium","Thu Dec 19 19:39:38 GMT 2024","passed","Thu Dec 19 19:39:39 GMT 2024","API challenge","apiPW.spec.js","",""
"","287","Выполнить запрос GET /secret/note c некорретным токеном @GET","chromium","Thu Dec 19 19:39:53 GMT 2024","passed","Thu Dec 19 19:39:53 GMT 2024","API challenge","apiPW.spec.js","",""
"","290","Удаление задачи DELET /todos @DELET","chromium","Thu Dec 19 19:39:44 GMT 2024","passed","Thu Dec 19 19:39:45 GMT 2024","API challenge","apiPW.spec.js","",""
"","288","Выполнить запрос GET с заголовком 'application/gzip'  /todo @GET","chromium","Thu Dec 19 19:39:47 GMT 2024","passed","Thu Dec 19 19:39:47 GMT 2024","API challenge","apiPW.spec.js","",""
"","290","Обновление для несуществующей задачи POST /todos @POST","chromium","Thu Dec 19 19:39:43 GMT 2024","passed","Thu Dec 19 19:39:43 GMT 2024","API challenge","apiPW.spec.js","",""
"","291","Выполнить запрос GET в форматах xml(предпочтительны формарт),json  /todo @GET","chromium","Thu Dec 19 19:39:46 GMT 2024","passed","Thu Dec 19 19:39:46 GMT 2024","API challenge","apiPW.spec.js","",""
"","303","Выполнить запрос POST чтобы создать задачу, используя Content-Type 'application/json', но принимая 'application/xml' /todos @POST","chromium","Thu Dec 19 19:39:50 GMT 2024","passed","Thu Dec 19 19:39:51 GMT 2024","API challenge","apiPW.spec.js","",""
"","606","Выполнить запрос POST /secret/note, если в качестве токена носителя авторизации используется допустимое значение X-AUTH-TOKEN  @POST","chromium","Thu Dec 19 19:39:57 GMT 2024","passed","Thu Dec 19 19:39:57 GMT 2024","API challenge","apiPW.spec.js","",""
"","586","Выполнить запрос PUT /challenger/database/guid @PUT","chromium","Thu Dec 19 19:39:50 GMT 2024","passed","Thu Dec 19 19:39:50 GMT 2024","API challenge","apiPW.spec.js","",""
"","288","Выполнить запрос GET в json /todo @GET","chromium","Thu Dec 19 19:39:45 GMT 2024","passed","Thu Dec 19 19:39:46 GMT 2024","API challenge","apiPW.spec.js","",""
"","582","Выполнить запрос GET /secret/note  при использовании значения X-AUTH-TOKEN в качестве токена носителя авторизации  @GET","chromium","Thu Dec 19 19:39:56 GMT 2024","passed","Thu Dec 19 19:39:57 GMT 2024","API challenge","apiPW.spec.js","",""
"","294","Создание задачи POST /todos @POST","chromium","Thu Dec 19 19:39:40 GMT 2024","passed","Thu Dec 19 19:39:40 GMT 2024","API challenge","apiPW.spec.js","",""
"","288","Обновление существующей задачи без названия PUT /todos @PUT","chromium","Thu Dec 19 19:39:44 GMT 2024","passed","Thu Dec 19 19:39:44 GMT 2024","API challenge","apiPW.spec.js","",""
"","284","Выполнить запрос POST /heartbeat как PATCH  @POST","chromium","Thu Dec 19 19:39:52 GMT 2024","passed","Thu Dec 19 19:39:52 GMT 2024","API challenge","apiPW.spec.js","",""
"","13594","Проверка кнопки Return the store","chromium","Thu Dec 19 19:39:22 GMT 2024","failed","Thu Dec 19 19:39:36 GMT 2024","Проверка сервиса Academybugs","academybugs.spec.js","",""
"","291","Выполнить запрос GET в xml /todo @GET","chromium","Thu Dec 19 19:39:45 GMT 2024","passed","Thu Dec 19 19:39:45 GMT 2024","API challenge","apiPW.spec.js","",""
"","605","Выполнить запрос POST /secret/note, если X-AUTH-TOKEN отсутствует @POST","chromium","Thu Dec 19 19:39:55 GMT 2024","passed","Thu Dec 19 19:39:55 GMT 2024","API challenge","apiPW.spec.js","",""
"","292","Вернуть задачи, статус которых выполнен GET todos/doneStatus=true @GET","chromium","Thu Dec 19 19:39:42 GMT 2024","passed","Thu Dec 19 19:39:42 GMT 2024","API challenge","apiPW.spec.js","",""
"","2858","Смена валюты","chromium","Thu Dec 19 19:37:51 GMT 2024","passed","Thu Dec 19 19:37:53 GMT 2024","Проверка сервиса Academybugs","academybugs.spec.js","",""
"","303","Обновление существующей задачи с другим id PUT /todos @PUT","chromium","Thu Dec 19 19:39:44 GMT 2024","passed","Thu Dec 19 19:39:44 GMT 2024","API challenge","apiPW.spec.js","",""
"","605","Выпонить запрос PUT /challenger/guid  @PUT","chromium","Thu Dec 19 19:39:49 GMT 2024","passed","Thu Dec 19 19:39:49 GMT 2024","API challenge","apiPW.spec.js","",""
"","4725","Выполнить запрос DELETE все записи /todos/{id} @DELETE","chromium","Thu Dec 19 19:39:57 GMT 2024","passed","Thu Dec 19 19:40:02 GMT 2024","API challenge","apiPW.spec.js","",""
"","306","Создание задачи с длинным названием POST /todos @POST","chromium","Thu Dec 19 19:39:41 GMT 2024","passed","Thu Dec 19 19:39:41 GMT 2024","API challenge","apiPW.spec.js","",""
"","316","Создание задачи, в которой слишком длинный контент POST /todos @POST","chromium","Thu Dec 19 19:39:41 GMT 2024","passed","Thu Dec 19 19:39:42 GMT 2024","API challenge","apiPW.spec.js","",""
"","303","Выполнить запрос GET /challenger/database/guid @GET","chromium","Thu Dec 19 19:39:49 GMT 2024","passed","Thu Dec 19 19:39:50 GMT 2024","API challenge","apiPW.spec.js","",""
"","613","Выполнить запрос GET /secret/note c корретным токеном @GET","chromium","Thu Dec 19 19:39:54 GMT 2024","passed","Thu Dec 19 19:39:54 GMT 2024","API challenge","apiPW.spec.js","",""
"","311","Создание задачи с длинным описанием POST /todos @POST","chromium","Thu Dec 19 19:39:41 GMT 2024","passed","Thu Dec 19 19:39:41 GMT 2024","API challenge","apiPW.spec.js","",""
"","290","Вернуть задачу, которой не существует GET /todos/{id} @GET","chromium","Thu Dec 19 19:39:39 GMT 2024","passed","Thu Dec 19 19:39:40 GMT 2024","API challenge","apiPW.spec.js","",""
"","78","Выполнить запрос POST /heartbeat как DELETE  @POST","chromium","Thu Dec 19 19:39:52 GMT 2024","passed","Thu Dec 19 19:39:52 GMT 2024","API challenge","apiPW.spec.js","",""
"","287","Выполнить запрос PATCH /heartbeat @PATCH","chromium","Thu Dec 19 19:39:51 GMT 2024","passed","Thu Dec 19 19:39:51 GMT 2024","API challenge","apiPW.spec.js","",""
"","307","Создание задачи с полями заголовка и описания максимальной длины POST /todos @POST","chromium","Thu Dec 19 19:39:41 GMT 2024","passed","Thu Dec 19 19:39:41 GMT 2024","API challenge","apiPW.spec.js","",""
